STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,GEOID_2020,COUNTY,StateDesc,STATEABBR,LOCATION,E_TOTPOP,M_TOTPOP,E_DAYPOP,SPL_EJI,RPL_EJI,SPL_SER,RPL_SER,SPL_EJI_CBM,RPL_EJI_CBM,E_MINRTY,EPL_MINRTY,SPL_SVM_DOM1,RPL_SVM_DOM1,E_POV200,EPL_POV200,E_NOHSDP,EPL_NOHSDP,E_UNEMP,EPL_UNEMP,E_RENTER,EPL_RENTER,E_HOUBDN,EPL_HOUBDN,E_UNINSUR,EPL_UNINSUR,E_NOINT,EPL_NOINT,SPL_SVM_DOM2,RPL_SVM_DOM2,E_AGE65,EPL_AGE65,E_AGE17,EPL_AGE17,E_DISABL,EPL_DISABL,E_LIMENG,EPL_LIMENG,SPL_SVM_DOM3,RPL_SVM_DOM3,E_MOBILE,EPL_MOBILE,E_GROUPQ,EPL_GROUPQ,SPL_SVM_DOM4,RPL_SVM_DOM4,SPL_SVM,RPL_SVM,E_OZONE,EPL_OZONE,E_PM,EPL_PM,E_DSLPM,EPL_DSLPM,E_TOTCR,EPL_TOTCR,SPL_EBM_DOM1,RPL_EBM_DOM1,E_NPL,EPL_NPL,E_TRI,EPL_TRI,E_TSD,EPL_TSD,E_RMP,EPL_RMP,E_COAL,EPL_COAL,E_LEAD,EPL_LEAD,SPL_EBM_DOM2,RPL_EBM_DOM2,E_PARK,EPL_PARK,E_HOUAGE,EPL_HOUAGE,E_WLKIND,EPL_WLKIND,SPL_EBM_DOM3,RPL_EBM_DOM3,E_RAIL,EPL_RAIL,E_ROAD,EPL_ROAD,E_AIRPRT,EPL_AIRPRT,SPL_EBM_DOM4,RPL_EBM_DOM4,E_IMPWTR,EPL_IMPWTR,F_IMPWTR,SPL_EBM_DOM5,RPL_EBM_DOM5,SPL_EBM,RPL_EBM,E_ASTHMA,EPL_ASTHMA,F_ASTHMA,E_CANCER,EPL_CANCER,F_CANCER,E_CHD,EPL_CHD,F_CHD,E_MHLTH,EPL_MHLTH,F_MHLTH,E_DIABETES,EPL_DIABETES,F_DIABETES,F_HVM,RPL_HVM,E_NEHD,EPL_NEHD,SPL_CBM_DOM1,RPL_CBM_DOM1,E_BURN,EPL_BURN,E_SMOKE,EPL_SMOKE,SPL_CBM_DOM2,RPL_CBM_DOM2,E_CFLD,EPL_CFLD,F_CFLD,E_DRGT,EPL_DRGT,F_DRGT,E_HRCN,EPL_HRCN,F_HRCN,E_RFLD,EPL_RFLD,F_RFLD,E_SWND,EPL_SWND,F_SWND,E_TRND,EPL_TRND,F_TRND,SPL_CBM_DOM3,RPL_CBM_DOM3,SPL_CBM,RPL_CBM,AFAM,E_AFAM,HISP,E_HISP,ASIAN,E_ASIAN,AIAN,E_AIAN,NHPI,E_NHPI,TWOMORE,E_TWOMORE,OTHERRACE,E_OTHERRACE,Tribe_PCT_Tract,Tribe_Names,Tribe_Flag
35,005,000900,140000US35005000900,35005000900,35005000900,Chaves County,New Mexico,NM,Census Tract 9; Chaves County; New Mexico,3507,532,2164,0.668,0.1458,0.668,0.2547,1.2363,0.1945,66.2,0.7715,0.7715,0.7715,31.4798,0.5748,12.5,0.6629,5.8,0.6233,18.2,0.2907,15.4,0.1824,2.9,0.1885,6.7,0.3137,2.8363,0.3479,15.8,0.4688,26,0.7586,21.3,0.8882,1.2,0.4943,2.6099,0.9107,14.8,0.8484,0.1,0.3697,1.2181,0.751,7.4358,0.6142,0.639,0.727,0,0,0.0817,0.1,20,0.0434,0.8704,0.2482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.4073,0.7009,54.5,0.4878,6.4167,0.7282,1.9169,0.7435,0,0,93.5898,0.5355,0,0,0.5355,0.1836,0,0,0,0,0,3.3228,0.0538,11,0.6239,0,8.4,0.5435,0,7.8,0.6542,0,16.3,0.4226,0,12,0.4985,0,0,0,17.2,0.847,0.847,0.847,0,0,8,0.529,0.529,0.5249,0,0,1,63.3182,0.9241,9,0.01,0.1057,9,1.3333,0.3228,9,0.2488,0.1462,9,0.0278,0,2,1.4988,0.3416,2.8748,0.5683,329,9.4,1902,54.2,58,1.7,27,0.8,0,0,6,0.2,0,0,0,-999,-999
35,009,000202,140000US35009000202,35009000202,35009000202,Curry County,New Mexico,NM,Census Tract 2.02; Curry County; New Mexico,4185,685,3704,1.4327,0.5858,1.0327,0.5437,1.9632,0.588,66.3,0.7723,0.7723,0.7723,57.5185,0.9133,28.3,0.9285,16,0.9662,45.3,0.7006,39.5,0.8453,12.2,0.7574,12.6,0.5901,5.7014,0.9335,14.6,0.4026,27.6,0.8269,22.6,0.9142,2.5,0.6363,2.78,0.9585,6.6,0.7362,0.6,0.6153,1.3515,0.8101,10.6052,0.9829,0,0,0,0,0.1713,0.3684,20,0.0434,0.4118,0.0839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.5514,71.5,0.6808,7.9167,0.5742,1.8064,0.6571,54.3792,0.6238,69.5417,0.4332,0,0,1.057,0.4943,0,0,0,0,0,3.2752,0.0498,11.8,0.8079,1,5.5,0.1978,0,6.9,0.5003,0,20.8,0.8562,1,13.1,0.6239,0,2,0.4,15.4,0.711,0.711,0.711,0,0,10.5,0.6565,0.6565,0.6507,0,0,1,56.3182,0.8754,9,0,0,1,0.75,0.1472,9,1.478,0.4105,9,0,0,0,1.4331,0.323,2.8006,0.5305,235,5.6,2173,51.9,11,0.3,29,0.7,0,0,325,7.8,0,0,0,-999,-999
35,001,000714,140000US35001000714,35001000714,35001000714,Bernalillo County,New Mexico,NM,Census Tract 7.14; Bernalillo County; New Mexico,5046,1107,4158,0.9836,0.3181,0.9836,0.504,1.5482,0.3548,64,0.7583,0.7583,0.7583,26.2865,0.4663,7.4,0.4369,1.7,0.1351,35.3,0.5812,27.6,0.5996,8.4,0.5951,20.8,0.8392,3.6534,0.5396,24,0.8378,24.3,0.6683,15.6,0.6776,6,0.7997,2.9834,0.9861,25.6,0.9289,0.4,0.5495,1.4784,0.8725,8.8735,0.8336,0.913,0.805,0,0,0.1722,0.371,20,0.0434,1.2194,0.4012,0,0,99.9648,0.8566,94.963,0.8115,0,0,0,0,0,0,1.6681,0.6942,100,0.5514,4,0.0455,13.4931,0.2065,0.8034,0.0125,0,0,17.8775,0.2146,0,0,0.2146,0.0742,0.109,0.2286,0,0.2286,0.2286,4.1341,0.15,10.2,0.3849,0,7.4,0.4139,0,6.4,0.4043,0,15.8,0.3615,0,10.6,0.3217,0,0,0,16.8,0.8091,0.8091,0.8091,0,0,7.6,0.4665,0.4665,0.4628,0,0,1,58.5455,0.8844,9,0,0,1,2.125,0.5426,9,0.3175,0.165,9,0,0,0,1.592,0.3838,2.8676,0.5646,164,3.3,1552,30.8,682,13.5,758,15,0,0,44,0.9,27,0.5,0,-999,-999
35,001,001102,140000US35001001102,35001001102,35001001102,Bernalillo County,New Mexico,NM,Census Tract 11.02; Bernalillo County; New Mexico,2725,514,1639,1.3871,0.5613,1.1871,0.6584,1.9168,0.5631,51.6,0.6744,0.6744,0.6744,35.4495,0.6498,8.9,0.5152,8.7,0.8178,40.3,0.6441,38,0.8235,3.2,0.215,12.4,0.5821,4.2475,0.6779,21.1,0.7399,16.8,0.2229,14.8,0.6335,5,0.7678,2.3641,0.7897,0,0,0,0,0,0,7.286,0.5896,0.548,0.7041,0,0,0.4652,0.8916,30,0.4976,2.0933,0.7227,0,0,59.4877,0.6929,0.0794,0.4362,0,0,0,0,0,0,1.1291,0.4817,100,0.5514,82.7,0.8115,13.3333,0.2201,1.583,0.4404,0,0,95.2389,0.5459,92.6753,0.9855,1.5314,0.8826,0,0,0,0,0,6.3368,0.5975,11.3,0.7042,1,7,0.3678,0,6.2,0.3654,0,17.7,0.5899,0,9.6,0.2057,0,1,0.2,16.2,0.767,0.767,0.767,0,0,7.5,0.4476,0.4476,0.444,0,0,1,56.6364,0.8768,9,0,0,1,2.125,0.5426,9,0.3175,0.165,9,0,0,0,1.5844,0.3729,2.799,0.5297,38,1.4,1133,41.6,21,0.8,140,5.1,0,0,56,2.1,19,0.7,0,-999,-999
35,001,003707,140000US35001003707,35001003707,35001003707,Bernalillo County,New Mexico,NM,Census Tract 37.07; Bernalillo County; New Mexico,4824,588,3458,1.2916,0.5078,1.0916,0.5908,1.8547,0.528,56.8,0.7111,0.7111,0.7111,52.3552,0.8733,5.9,0.3476,10.3,0.8771,55,0.7926,37.1,0.8087,1.7,0.0922,11.5,0.5451,4.3366,0.6972,25.2,0.867,17.6,0.26,28.6,0.9772,0,0,2.1042,0.5978,0,0,0.4,0.5495,0.5495,0.2855,7.7014,0.6595,1.186,0.8653,0,0,0.547,0.9306,30,0.4976,2.2935,0.7911,0,0,13.1424,0.4937,53.1639,0.7064,0,0,0,0,0,0,1.2001,0.506,100,0.5514,65.8,0.6156,11.8333,0.3229,1.4899,0.343,0,0,12.2695,0.1792,0,0,0.1792,0.0658,0.339,0.4075,0,0.4075,0.4075,5.5702,0.4321,11.3,0.7042,1,8.8,0.6013,0,7.3,0.5726,0,17.3,0.5438,0,10.5,0.3098,0,1,0.2,16.6,0.795,0.795,0.795,0,0,7.5,0.4476,0.4476,0.444,0,0,1,62.3636,0.9144,9,0,0,1,2.125,0.5426,9,0.3175,0.165,9,0,0,0,1.622,0.3989,2.8646,0.5631,71,1.5,1446,30,128,2.7,654,13.6,0,0,442,9.2,0,0,0,-999,-999
35,001,003725,140000US35001003725,35001003725,35001003725,Bernalillo County,New Mexico,NM,Census Tract 37.25; Bernalillo County; New Mexico,4057,496,3523,1.2603,0.4898,1.2603,0.7057,1.8304,0.5144,52,0.6774,0.6774,0.6774,36.6447,0.6704,3.3,0.1775,0.5,0.0376,36.2,0.5928,33.4,0.7401,4.4,0.3188,9,0.4299,2.9671,0.3773,34.1,0.9634,15.3,0.1662,18.9,0.8211,0.5,0.3503,2.301,0.7488,1.4,0.5727,2.9,0.837,1.4097,0.8378,7.3552,0.601,1.186,0.8653,0,0,0.6354,0.9548,30,0.4976,2.3177,0.8,0,0,86.9167,0.784,45.5084,0.6866,0,0,0,0,0,0,1.4706,0.607,100,0.5514,92,0.9244,10.4444,0.3994,1.8752,0.7126,11.1137,0.4207,96.585,0.5551,0,0,0.9758,0.4531,0,0,0,0,0,6.6393,0.6593,10.8,0.5656,0,8.7,0.5867,0,7.7,0.6383,0,16.3,0.4226,0,11.4,0.4241,0,0,0,16.6,0.795,0.795,0.795,0,0,7.6,0.4665,0.4665,0.4628,0,0,1,61.4091,0.9103,9,0,0,1,2.125,0.5426,9,0.3175,0.165,9,0,0,0,1.6179,0.3967,2.8794,0.5701,13,0.3,1473,36.3,34,0.8,275,6.8,0,0,313,7.7,0,0,0,-999,-999
35,009,000400,140000US35009000400,35009000400,35009000400,Curry County,New Mexico,NM,Census Tract 4; Curry County; New Mexico,3652,662,6438,2.2158,0.912,1.4158,0.7936,2.9918,0.965,74.9,0.8205,0.8205,0.8205,71.4759,0.9766,30.9,0.9449,11.4,0.9053,58.5,0.8206,42.3,0.8811,17.4,0.884,26.2,0.918,6.3305,0.9902,12.6,0.2948,20.7,0.441,23,0.9216,4.5,0.7492,2.4066,0.815,8.2,0.7634,0.1,0.3697,1.1331,0.7217,10.6907,0.9856,0,0,0,0,0.194,0.4337,20,0.0434,0.4771,0.0959,0,0,36.0626,0.6098,0,0,0,0,0,0,0,0,0.6098,0.2717,70.6418,0.7203,85.2,0.8418,8.0972,0.557,2.1191,0.8707,99.6484,0.8009,100,0.6136,29.0912,0.9409,2.3554,0.9865,0,0,0,0,0,5.5614,0.4302,12.6,0.9098,1,5.1,0.153,0,8.5,0.7571,1,23.5,0.9543,1,16,0.845,1,4,0.8,15.4,0.711,0.711,0.711,0,0,10.7,0.6613,0.6613,0.6555,0,0,1,57.2727,0.8794,9,0,0,1,0.75,0.1472,9,1.478,0.4105,9,0.0556,0.5198,9,1.9569,0.576,3.3292,0.776,108,3,2433,66.6,83,2.3,44,1.2,0,0,68,1.9,0,0,0,-999,-999
35,009,000602,140000US35009000602,35009000602,35009000602,Curry County,New Mexico,NM,Census Tract 6.02; Curry County; New Mexico,5919,764,3649,0.7083,0.1639,0.7083,0.2837,1.6411,0.4054,30.9,0.4799,0.4799,0.4799,22.2768,0.3794,8.2,0.4792,5.2,0.5644,46.2,0.7096,22.2,0.427,7.2,0.5242,7.3,0.3448,3.4286,0.4863,13.6,0.3482,25.3,0.7228,11.7,0.4321,2.4,0.6287,2.1318,0.6208,6.7,0.7379,0.3,0.5046,1.2425,0.7606,7.2828,0.5891,0,0,0,0,0.0399,0.0232,10,0.001,0.0242,0.0048,0,0,0,0,0,0,0.637,0.665,0,0,0,0,0.665,0.293,2.5557,0.9636,21,0.1693,5.3611,0.8367,1.9696,0.7798,0.0273,0.3208,0.0436,0.0934,1.29,0.8424,1.2566,0.5997,0,0,0,0,0,3.9154,0.1192,10.7,0.5367,0,6.8,0.3445,0,5,0.1516,0,17.1,0.5194,0,7.8,0.0707,0,0,0,15.2,0.6949,0.6949,0.6949,0,0,12.3,0.6882,0.6882,0.6814,0,0,1,71.2727,0.947,9,0,0,1,0.75,0.1472,9,1.4056,0.3918,9,0.2778,0.961,9,2.447,0.7808,3.8301,0.9328,199,3.4,1208,20.4,265,4.5,21,0.4,0,0,136,2.3,1,0,0,-999,-999
35,009,000900,140000US35009000900,35009000900,35009000900,Curry County,New Mexico,NM,Census Tract 9; Curry County; New Mexico,2682,257,5698,0.8612,0.2456,0.6612,0.2497,1.3243,0.2353,50.1,0.663,0.663,0.663,29.7647,0.5398,0,0,15.6,0.9631,100,0.9928,20.5,0.3654,0.9,0.0391,0,0,2.9002,0.362,0,0,31.2,0.925,0.8,0.0016,0,0,0.9266,0.0328,0,0,22.3,0.9745,0.9745,0.6554,5.4643,0.2804,0,0,0,0,0.1005,0.1569,20,0.0434,0.2003,0.0473,0,0,40.4148,0.6266,40.4148,0.6719,0,0,0,0,0,0,1.2985,0.5401,0,1,11.8,0.1051,5.3056,0.8424,1.9475,0.7649,46.7373,0.5957,43.8608,0.3367,49.6523,0.9608,1.8932,0.9336,0,0,0,0,0,5.3395,0.3808,10.5,0.4749,0,2.2,0.0079,0,2,0.007,0,21.5,0.8925,1,3.4,0.005,0,1,0.2,15.6,0.7282,0.7282,0.7282,0,0,10.4,0.6547,0.6547,0.649,0,0,1,57.9091,0.8816,9,0,0,1,0,0,0,1.478,0.4105,9,0,0,0,1.2921,0.2685,2.675,0.4631,266,9.9,680,25.4,116,4.3,27,1,0,0,255,9.5,0,0,0,-999,-999
35,013,000800,140000US35013000800,35013000800,35013000800,Doña Ana County,New Mexico,NM,Census Tract 8; Doña Ana County; New Mexico,4406,823,2727,1.2006,0.4537,0.8006,0.3548,1.587,0.3753,82.7,0.8643,0.8643,0.8643,73.2637,0.9809,11.6,0.6305,3.9,0.4147,85.7,0.9591,53.7,0.9685,8.9,0.6199,7.7,0.3655,4.9391,0.817,5.5,0.0447,11.7,0.082,17.7,0.7763,1.4,0.5234,1.4264,0.1328,0,0,0,0,0,0,7.2298,0.58,0.822,0.7854,0,0,0.3043,0.6926,20,0.0434,1.5214,0.5154,0,0,0,0,77.39,0.7637,0,0,0,0,0,0,0.7637,0.3351,100,0.5514,44.7,0.3814,9.2083,0.4697,1.4025,0.2632,0,0,100,0.6136,0,0,0.6136,0.2271,0.139,0.2527,0,0.2527,0.2527,4.5539,0.2206,12.1,0.8555,1,4.5,0.0912,0,5.5,0.2297,0,23,0.9433,1,10.2,0.2733,0,2,0.4,14.2,0.6052,0.6052,0.6052,0,0,6.7,0.3258,0.3258,0.3229,0,0,1,42,0.7853,9,0.0058,0.002,9,2.5833,0.6557,9,0.44,0.187,9,0,0,0,1.63,0.4044,2.561,0.3864,162,3.7,3142,71.3,203,4.6,0,0,55,1.2,83,1.9,0,0,0,-999,-999
35,001,940601,140000US35001940601,35001940601,35001940601,Bernalillo County,New Mexico,NM,Census Tract 9406.01; Bernalillo County; New Mexico,10519,1167,5586,0.1493,0.0071,0.1493,0.0156,0.6602,0.0267,66.8,0.7752,0.7752,0.7752,11.4934,0.1386,2,0.0951,4.4,0.4759,6.5,0.0612,18.6,0.2953,4.1,0.2936,5.3,0.2401,1.5998,0.1094,5.4,0.043,27.9,0.8383,9.5,0.2743,0.3,0.2859,1.4415,0.138,0,0,0,0,0,0,3.8165,0.0762,0.547,0.6949,0,0,0.13,0.2477,20,0.0434,0.986,0.2995,0,0,8.2696,0.4526,0,0,0,0,0,0,0,0,0.4526,0.2127,100,0.5514,1.7,0.0222,5.8958,0.7823,1.3559,0.2255,0,0,58.746,0.3938,0,0,0.3938,0.124,0.248,0.3393,0,0.3393,0.3393,3.5276,0.0731,10.1,0.3565,0,5.6,0.2095,0,3.8,0.0465,0,15.2,0.2933,0,7.1,0.0468,0,0,0,16.4,0.7807,0.7807,0.7807,0,0,7.7,0.4851,0.4851,0.4813,0,0,1,43.5909,0.7918,9,0,0,1,2.125,0.5426,9,0.3175,0.165,9,0,0,0,1.4994,0.3417,2.7652,0.5109,522,5,4850,46.1,378,3.6,260,2.5,0,0,489,4.6,528,5,0,-999,-999
35,006,974402,140000US35006974402,35006974402,35006974402,Cibola County,New Mexico,NM,Census Tract 9744.02; Cibola County; New Mexico,2689,721,2840,1.9789,0.8387,1.1789,0.6528,2.1958,0.7085,81.9,0.8602,0.8602,0.8602,57.6422,0.9142,19.3,0.8273,13.9,0.9458,37.6,0.6109,24.6,0.5081,12.2,0.7574,22.7,0.8728,5.4365,0.897,15.3,0.4415,21.4,0.4845,23.1,0.9232,0.4,0.3193,2.1685,0.651,45.1,0.985,0,0,0.985,0.6679,9.4502,0.9007,0.456,0.6596,0,0,0.0706,0.0717,10,0.001,0.7323,0.1863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.7706,0.72,68.2,0.6431,5.8056,0.792,2.1551,0.8899,70.0199,0.676,56.5834,0.3856,12.1051,0.9082,1.9698,0.9415,0,0,0,0,0,4.8572,0.2782,11.8,0.8079,1,7.4,0.4139,0,8.7,0.7836,1,19.4,0.7589,1,15.2,0.8011,1,4,0.8,15.4,0.711,0.711,0.711,0,0,7.7,0.4851,0.4851,0.4813,0,0,1,40.7273,0.7792,9,0,0,1,0.9583,0.2024,9,0.2042,0.1271,9,0,0,0,1.1087,0.2012,2.3048,0.2169,0,0,1587,59,0,0,533,19.8,0,0,82,3,0,0,0,-999,-999
35,007,950700,140000US35007950700,35007950700,35007950700,Colfax County,New Mexico,NM,Census Tract 9507; Colfax County; New Mexico,5401,256,4591,1.6331,0.6905,1.0331,0.544,2.6176,0.879,49.5,0.6584,0.6584,0.6584,41.8983,0.7535,8.9,0.5152,5.3,0.5748,27.6,0.4659,19.1,0.3137,9.9,0.6674,22.5,0.8697,4.1602,0.6596,29.6,0.9337,17.4,0.2501,25,0.9495,1.2,0.4943,2.6276,0.9174,16.6,0.8653,6.9,0.93,1.7953,0.9838,9.2415,0.8775,0.274,0.5463,0,0,0.0161,0.0029,10,0.001,0.5502,0.1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5264,0.8984,44,0.3744,6.8444,0.6803,1.9531,0.7688,2.7424,0.3587,2.6832,0.118,0.4103,0.8223,1.299,0.6259,0.287,0.3683,0,0.3683,0.3683,4.1706,0.1556,11,0.6239,0,10,0.7914,1,9.2,0.8413,1,15.3,0.3045,0,14.1,0.7185,1,3,0.6,15.2,0.6949,0.6949,0.6949,0.2293,0.3981,17.6,0.8962,1.2943,0.9884,0,0,1,128.2273,0.9999,9,0,0,1,1.2083,0.2829,9,0.1628,0.1156,9,0.3333,0.9741,9,2.3725,0.7508,4.3617,0.9845,46,0.9,2432,45,10,0.2,73,1.4,0,0,97,1.8,18,0.3,0.000796,Taos Pueblo,1
35,009,000500,140000US35009000500,35009000500,35009000500,Curry County,New Mexico,NM,Census Tract 5; Curry County; New Mexico,2114,568,1584,2.0642,0.8681,1.2642,0.7082,2.5967,0.8718,85.1,0.878,0.878,0.878,47.4929,0.8254,34,0.959,4.5,0.4877,32.9,0.5475,21.8,0.4129,24,0.9533,19.2,0.805,4.9908,0.826,9.1,0.1417,32.1,0.9402,22.5,0.9125,11.4,0.8956,2.89,0.9765,35.5,0.9669,0,0,0.9669,0.6459,9.7257,0.9274,0,0,0,0,0.1519,0.3138,20,0.0434,0.3572,0.0749,28.3055,0.9695,28.3313,0.578,0,0,0,0,0,0,0,0,1.5475,0.6417,74.4675,0.7081,51.2,0.4515,5.4306,0.8293,1.9889,0.7929,88.1926,0.7399,87.5322,0.505,0,0,1.2449,0.5928,0,0,0,0,0,5.1385,0.3368,12.2,0.8686,1,6,0.2545,0,8.6,0.7708,1,20.7,0.8505,1,15.8,0.8349,1,4,0.8,15.4,0.711,0.711,0.711,0,0,10.6,0.6588,0.6588,0.6529,0,0,1,56.6364,0.8768,9,0,0,1,0.75,0.1472,9,1.478,0.4105,9,0.0278,0,2,1.4345,0.3234,2.8043,0.5325,40,1.9,1603,75.8,0,0,0,0,0,0,157,7.4,0,0,0,-999,-999
35,001,004744,140000US35001004744,35001004744,35001004744,Bernalillo County,New Mexico,NM,Census Tract 47.44; Bernalillo County; New Mexico,7373,825,2233,0.9875,0.3208,0.9875,0.5071,1.5044,0.3314,73.2,0.811,0.811,0.811,13.6308,0.1855,8.7,0.5041,1.9,0.158,9.7,0.1142,18,0.2735,12.6,0.7707,6.6,0.3083,2.3143,0.2371,14.7,0.4084,24.4,0.6743,12.2,0.4669,0.8,0.4212,1.9708,0.4814,1.8,0.5977,0,0,0.5977,0.3336,5.6938,0.3155,0.182,0.4547,0,0,0.3706,0.799,20,0.0434,1.2971,0.4344,0,0,19.0971,0.5301,14.477,0.5798,20.2579,0.8262,0,0,0,0,1.9361,0.7879,99.745,0.5668,1.7,0.0222,6,0.7738,1.3628,0.2303,0,0,72.4479,0.4443,4.0013,0.8714,1.3157,0.6373,0.949,0.7925,0,0.7925,0.7925,6.7042,0.672,10.4,0.4446,0,7.4,0.4139,0,5.3,0.1962,0,15.5,0.3269,0,9.3,0.1747,0,0,0,16.6,0.795,0.795,0.795,0,0,7.7,0.4851,0.4851,0.4813,0,0,1,42.9545,0.7894,9,0,0,1,2.125,0.5426,9,0.3175,0.165,9,0,0,0,1.497,0.341,2.7771,0.5169,198,2.7,4400,59.7,260,3.5,156,2.1,38,0.5,236,3.2,108,1.5,0,-999,-999
35,001,940500,140000US35001940500,35001940500,35001940500,Bernalillo County,New Mexico,NM,Census Tract 9405; Bernalillo County; New Mexico,3065,418,4125,1.0511,0.3609,0.6511,0.243,1.6484,0.4097,31.3,0.4847,0.4847,0.4847,13.5073,0.1825,4.7,0.2697,1.4,0.1044,5.9,0.0535,11.2,0.0724,1.3,0.0636,6.6,0.3083,1.0544,0.042,42.4,0.9836,14.5,0.142,14.9,0.6389,0.1,0.2298,1.9943,0.5018,2,0.6085,0,0,0.6085,0.3373,4.1419,0.107,1.278,0.8855,0,0,0.1422,0.2849,20,0.0434,1.2138,0.3992,0,0,11.4794,0.4817,10.5955,0.5588,2.7103,0.7091,0,0,0,0,1.7496,0.7567,77.9399,0.6957,41.1,0.3447,5.4167,0.8322,1.8726,0.7106,11.5605,0.4237,20.6869,0.2315,0,0,0.6552,0.3265,0.639,0.5956,0,0.5956,0.5956,6.0868,0.5441,9.6,0.2258,0,14.3,0.9835,1,8.2,0.7153,1,10.8,0.0152,0,9.6,0.2057,0,2,0.4,17.2,0.847,0.847,0.847,0,0,7.5,0.4476,0.4476,0.444,0,0,1,66.8182,0.9389,9,0,0,1,2.125,0.5426,9,0.3175,0.165,9,0,0,0,1.6465,0.4136,2.9411,0.5973,59,1.9,511,16.7,139,4.5,20,0.7,0,0,55,1.8,175,5.7,50.93467712,Sandia Pueblo,1
35,005,000600,140000US35005000600,35005000600,35005000600,Chaves County,New Mexico,NM,Census Tract 6; Chaves County; New Mexico,4797,685,3872,2.3704,0.95,1.5704,0.8699,2.9632,0.9607,86.6,0.8867,0.8867,0.8867,66.9849,0.9631,30,0.9397,2.7,0.2576,23.2,0.3896,29,0.6381,16.5,0.8681,41,0.9881,5.0443,0.8351,12.4,0.2845,25.1,0.7126,21,0.8808,7.5,0.8359,2.7138,0.943,18,0.8776,6.2,0.9226,1.8002,0.9845,10.445,0.976,0.639,0.727,0,0,0.0807,0.0969,20,0.0434,0.8673,0.2468,18.8596,0.9625,11.5467,0.4822,0,0,8.209,0.7694,0,0,0,0,2.2141,0.8359,46.1083,0.7957,70.1,0.6649,8.2,0.5487,2.0093,0.8066,89.2721,0.7439,49.6265,0.3592,0,0,1.1031,0.5168,0.008,0.1288,0,0.1288,0.1288,6.3226,0.5944,11.7,0.7893,1,5.5,0.1978,0,9.1,0.8302,1,20.4,0.8317,1,18.2,0.9248,1,4,0.8,17.6,0.8765,0.8765,0.8765,0,0,7.9,0.5131,0.5131,0.5091,0,0,1,64.2727,0.934,9,0.01,0.1057,9,1.3333,0.3228,9,0.3696,0.1789,9,0,0,0,1.5414,0.3552,2.931,0.5928,13,0.3,4080,85.1,0,0,22,0.5,0,0,22,0.5,16,0.3,0,-999,-999
35,001,000119,140000US35001000119,35001000119,35001000119,Bernalillo County,New Mexico,NM,Census Tract 1.19; Bernalillo County; New Mexico,1829,272,2926,0.9886,0.3214,0.7886,0.3451,1.5344,0.347,52,0.6774,0.6774,0.6774,13.7493,0.188,6.9,0.4083,3,0.2975,24.2,0.4085,17.1,0.2409,3,0.1973,4.8,0.2131,1.9536,0.1684,22.6,0.7955,16,0.1902,17.4,0.7635,0.4,0.3193,2.0685,0.5677,0,0,1.9,0.7758,0.7758,0.4682,5.4753,0.2819,1.004,0.824,0,0,0.5568,0.9343,30,0.4976,2.2559,0.7782,0,0,7.8982,0.4487,42.0996,0.6768,0,0,0,0,0,0,1.1255,0.4805,100,0.5514,95.6,0.9649,13.6667,0.1931,1.7094,0.5706,0,0,0,0,0,0,0,0,0.978,0.8233,0,0.8233,0.8233,5.9141,0.5067,9.9,0.3015,0,10,0.7914,1,6.6,0.4422,0,13.1,0.1052,0,8.9,0.1378,0,1,0.2,16.2,0.767,0.767,0.767,0,0,7.5,0.4476,0.4476,0.444,0,0,1,61.0909,0.9072,9,0,0,1,2.125,0.5426,9,0.3175,0.165,9,0,0,0,1.6148,0.3954,2.8294,0.5458,243,13.3,667,36.5,7,0.4,0,0,0,0,34,1.9,0,0,0,-999,-999
35,013,001000,140000US35013001000,35013001000,35013001000,Doña Ana County,New Mexico,NM,Census Tract 10; Doña Ana County; New Mexico,2744,93,16168,1.629,0.6882,1.229,0.6852,2.0028,0.6095,53.7,0.6892,0.6892,0.6892,85.6088,0.9962,0,0,22.1,0.9897,100,0.9928,77.5,0.9992,7.4,0.5368,30.2,0.9506,5.4653,0.9008,0,0,3.6,0.019,5,0.0434,0.9,0.4413,0.5037,0.0096,3.3,0.6594,90.1,0.995,1.6544,0.949,8.3126,0.7551,0.822,0.7854,0,0,0.2295,0.528,20,0.0434,1.3568,0.4579,0,0,7.792,0.4476,92.9365,0.8043,0,0,0,0,0,0,1.2519,0.5233,100,0.5514,69.7,0.6601,7.875,0.5778,1.7893,0.6431,36.9035,0.5581,100,0.6136,0,0,1.1717,0.5514,0.069,0.1934,0,0.1934,0.1934,5.7631,0.4739,13.7,0.9684,1,1,0.0017,0,1.8,0.0053,0,33.6,0.9985,1,3.2,0.0042,0,2,0.4,14.2,0.6052,0.6052,0.6052,0,0,6.5,0.3111,0.3111,0.3084,0,0,1,42,0.7853,9,0.0058,0.002,9,2.5833,0.6557,9,0.4394,0.187,9,0,0,0,1.63,0.4044,2.5463,0.3738,51,1.9,1243,45.3,37,1.3,71,2.6,0,0,43,1.6,29,1.1,0,-999,-999
